game_id,game_date,home_team,away_team,home_win_pct,away_win_pct,home_pythagorean,away_pythagorean,home_ops,away_ops,home_era,away_era,home_fip,away_fip,home_k_rate,away_k_rate,home_bb_rate,away_bb_rate,home_iso,away_iso,home_recent_form,away_recent_form,recent_form_diff,enhanced_form_momentum,win_pct_diff,pythagorean_diff,run_diff_diff,era_diff,ops_diff,fip_diff,k_rate_diff,bb_rate_diff,iso_diff,home_field_centered,rest_advantage,bullpen_fatigue_diff,home_bullpen_fatigue,away_bullpen_fatigue,games_played_diff,quality_home_advantage,offensive_edge,home_off_def_combo,away_off_def_combo,home_score,away_score,h2h_advantage,h2h_games_sample,series_game_number,series_fatigue,stadium_run_factor,is_dome_game,cross_country_travel,seasonal_offense_boost,pitcher_era_advantage,pitcher_fip_advantage,pitcher_k_rate_advantage,pitcher_control_advantage,pitcher_experience_advantage,pitcher_quality_advantage,pitcher_combined_advantage,is_weekend_game,is_friday_game,season_fatigue_factor,late_season_boost,total_runs,home_wins,over_8_5,total_runs_binned,total_runs_category,over_7_5,over_9_5,under_7_5,f5_total,f5_over_4_5,f5_over_5_5,margin,close_game,blowout
778869,2025-02-20,Los Angeles Dodgers,Chicago Cubs,0.5825242718446602,0.5882352941176471,0.5640623935699203,0.6204566139307914,0.774,0.77,4.28,3.87,4.27,4.25,0.21600000000000003,0.19899999999999998,0.094,0.08800000000000001,0.19,0.19,0.5,0.5,0.0,0.0,-0.005711022272986921,-0.05639422036087116,-51,-0.41000000000000014,0.0040000000000000036,-0.019999999999999574,0.017000000000000043,-0.0059999999999999915,0.0,0.0991495625980432,0.0,0.0,0.0,0.0,0,-0.0055914622818380375,-0.0016400000000000021,0.9939999999999998,1.4,4.0,12.0,0.0,0,1,0.0,0.8929999999999999,0,0.0,-0.050000000000000044,7.164999999999999,0.7549999999999999,0.44199999999999995,0.19999999999999996,1.069,0.7170583333333334,2.2059587499999993,0,0,-0.2,0,16.0,0,1,very_high,3,1,1,0,9.6,1,1,8.0,0,1
778760,2025-02-21,Chicago Cubs,Los Angeles Dodgers,0.5882352941176471,0.5825242718446602,0.6204566139307914,0.5640623935699203,0.77,0.774,3.87,4.28,4.25,4.27,0.19899999999999998,0.21600000000000003,0.08800000000000001,0.094,0.19,0.19,0.9,0.1,0.8,0.0,0.005711022272986921,0.05639422036087116,51,0.41000000000000014,-0.0040000000000000036,0.019999999999999574,-0.017000000000000043,0.0059999999999999915,0.0,0.08810804346575307,0.0,0.0,1.0,1.0,0,0.0049687844187728935,-0.0016400000000000021,1.4,0.9939999999999998,7.0,3.0,0.5,2,3,0.04,0.969,0,0.0,-0.050000000000000044,-2.3600000000000003,1.4450000000000003,-0.12,0.45999999999999996,-0.27899999999999997,0.2949,-0.13951500000000003,0,1,-0.19444444444444445,0,10.0,1,1,high,0,1,1,0,6.0,1,1,4.0,0,0
778867,2025-02-22,Los Angeles Dodgers,Kansas City Royals,0.5825242718446602,0.4854368932038835,0.5640623935699203,0.47061365600691446,0.774,0.679,4.28,3.5,4.27,3.85,0.21600000000000003,0.18600000000000003,0.094,0.064,0.19,0.135,0.1,0.9,-0.8,0.0,0.09708737864077666,0.09344873756300581,88,-0.7800000000000002,0.09499999999999997,-0.4199999999999995,0.03,-0.03,0.05499999999999999,0.13020756657031274,0.0,-0.4,1.0,0.6,-2,0.012167732717146764,-0.0741,0.9939999999999998,1.6790000000000003,10.0,11.0,0.0,0,1,0.0,0.8929999999999999,0,0.0,-0.050000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,-0.18888888888888888,0,21.0,0,1,,4,1,1,0,12.6,1,1,1.0,1,0
778864,2025-02-23,Los Angeles Dodgers,San Diego Padres,0.5825242718446602,0.5339805825242718,0.5640623935699203,0.5171939311277143,0.774,0.69,4.28,3.65,4.27,3.9,0.21600000000000003,0.19,0.094,0.085,0.19,0.13,0.1,0.9,-0.8,-0.7262404519101182,0.04854368932038833,0.046868462442205994,52,-0.6300000000000003,0.08400000000000007,-0.36999999999999966,0.026000000000000023,-0.008999999999999994,0.06,0.1690834094629492,0.0,-0.20000000000000007,1.0,0.7999999999999999,-2,0.007924679426014372,-0.05292000000000008,0.9939999999999998,1.54,8.0,3.0,0.0,0,1,0.0,0.8929999999999999,0,0.0,-0.050000000000000044,-0.11500000000000021,-0.3599999999999999,0.02799999999999997,-0.10000000000000002,0.49,-0.08816666666666673,-0.14137500000000006,1,0,-0.18333333333333332,0,11.0,1,1,very_high,3,1,1,0,6.6,1,1,5.0,0,0
778837,2025-02-24,Cincinnati Reds,Los Angeles Dodgers,0.5145631067961165,0.5825242718446602,0.5386162755257543,0.5640623935699203,0.714,0.774,3.91,4.28,4.14,4.27,0.228,0.21600000000000003,0.08800000000000001,0.094,0.148,0.19,0.31042377345300565,0.32917882930128356,-0.018755055848277913,0.19375947316988834,-0.06796116504854366,-0.025446118044165966,-31,0.3700000000000001,-0.06000000000000005,0.1299999999999999,0.011999999999999983,0.0059999999999999915,-0.04200000000000001,0.046142551711208624,0.0,0.0,1.0,1.0,0,-0.0011741488177024468,-0.022200000000000025,1.3039999999999998,0.9939999999999998,8.0,1.0,0.0,0,1,0.0,1.007,0,0.0,-0.050000000000000044,-1.045,-0.2250000000000001,-0.21600000000000003,0.075,0.6609999999999999,-0.2576416666666667,-0.38809625000000003,0,0,-0.17777777777777778,0,9.0,1,1,high,0,1,0,0,5.3999999999999995,1,0,7.0,0,1
778866,2025-02-25,Los Angeles Dodgers,Seattle Mariners,0.5825242718446602,0.5339805825242718,0.5640623935699203,0.5204435477332691,0.774,0.736,4.28,3.91,4.27,4.03,0.21600000000000003,0.23,0.094,0.08800000000000001,0.19,0.165,0.23478228159099343,0.5986876601124519,-0.36390537852145843,-0.3568809816146795,0.04854368932038833,0.04361884583665121,47,-0.3700000000000001,0.038000000000000034,-0.23999999999999932,-0.013999999999999985,-0.0059999999999999915,0.024999999999999994,0.1412943796705287,0.0,0.0,1.0,1.0,0,0.006163097764434057,-0.014060000000000017,0.9939999999999998,1.3259999999999996,5.0,11.0,0.0,0,1,0.0,0.8929999999999999,0,0.0,-0.050000000000000044,0.6499999999999999,-0.6300000000000001,-0.252,-0.5099999999999999,-1.11,-0.26500000000000007,-0.16165000000000004,0,0,-0.17222222222222222,0,16.0,0,1,very_high,3,1,1,0,9.6,1,1,6.0,0,1
779102,2025-02-26,Milwaukee Brewers,Los Angeles Dodgers,0.5980392156862745,0.5825242718446602,0.6099994387783736,0.5640623935699203,0.708,0.774,3.58,4.28,3.9,4.27,0.21,0.21600000000000003,0.08900000000000001,0.094,0.133,0.19,0.5098360011776373,0.17388008515800465,0.3359559160196326,0.34184311227253644,0.015514943841614337,0.04593704520845332,32,0.7000000000000002,-0.06600000000000006,0.36999999999999966,-0.006000000000000033,0.0049999999999999906,-0.056999999999999995,0.1169290775825007,0.0,0.0,1.0,1.0,0,0.0053713763230900805,-0.046200000000000054,1.6280000000000001,0.9939999999999998,3.0,9.0,0.0,0,1,0.0,0.95,0,0.0,-0.050000000000000044,-0.9750000000000001,-0.45999999999999996,-0.16799999999999993,0.025000000000000022,-0.591,-0.38702499999999995,-0.44665374999999996,0,0,-0.16666666666666666,0,12.0,0,1,very_high,3,1,1,0,7.199999999999999,1,1,6.0,0,1
778804,2025-02-27,Colorado Rockies,Los Angeles Dodgers,0.2549019607843137,0.5825242718446602,0.26407391532862573,0.5640623935699203,0.68,0.774,5.54,4.28,4.86,4.27,0.264,0.21600000000000003,0.07,0.094,0.151,0.19,0.7231688882230195,0.37264505910096024,0.35052382912205926,0.4884129226192525,-0.32762231106034645,-0.29998847824129454,-313,-1.2599999999999998,-0.09399999999999997,-0.5900000000000007,0.04799999999999999,0.023999999999999994,-0.03900000000000001,-0.10249221846742901,0.0,0.0,1.0,1.0,0,0.030746484649618332,0.11843999999999995,-0.3600000000000003,0.9939999999999998,2.0,0.0,0.0,0,1,0.0,1.0924999999999998,0,0.0,-0.050000000000000044,-1.775,-0.06000000000000005,-0.26,0.23999999999999996,-0.11200000000000003,-0.025800000000000045,-0.47862000000000005,0,0,-0.16111111111111112,0,2.0,1,0,low,1,0,0,1,1.2,0,0,2.0,1,0
778861,2025-02-28,Los Angeles Dodgers,Los Angeles Angels,0.5825242718446602,0.47572815533980584,0.5640623935699203,0.43090303233680377,0.774,0.716,4.28,4.67,4.27,4.66,0.21600000000000003,0.257,0.094,0.079,0.19,0.176,0.288008053054181,0.41166847224441466,-0.12366041919023368,-0.1234366099908862,0.10679611650485432,0.1331593612331165,133,0.3899999999999997,0.05800000000000005,0.39000000000000057,-0.04099999999999998,-0.015,0.014000000000000012,0.1843911104754392,0.0,0.0,1.0,1.0,0,0.024553402487974503,0.02262,0.9939999999999998,0.5460000000000003,6.0,5.0,0.0,0,1,0.0,0.8929999999999999,0,0.0,-0.050000000000000044,-0.7500000000000002,-0.33000000000000007,-0.05400000000000005,0.00999999999999994,-0.23200000000000004,-0.25021666666666675,-0.31683250000000013,0,1,-0.15555555555555556,0,11.0,1,1,very_high,3,1,1,0,6.6,1,1,1.0,1,0
778858,2025-03-01,Los Angeles Dodgers,San Francisco Giants,0.5825242718446602,0.5242718446601942,0.5640623935699203,0.5225271093233569,0.774,0.687,4.28,3.62,4.27,3.63,0.21600000000000003,0.22699999999999998,0.094,0.09300000000000001,0.19,0.144,0.44262896132448404,0.540170149004649,-0.09754118768016495,-0.27176575770334677,0.058252427184465994,0.041535284246563386,47,-0.6600000000000001,0.08699999999999997,-0.6399999999999997,-0.010999999999999954,-0.000999999999999987,0.04600000000000001,0.12955327400344407,0.0,0.0,1.0,1.0,0,0.005381032060805961,-0.05741999999999999,0.9939999999999998,1.5670000000000002,6.0,5.0,0.0,0,1,0.0,0.8929999999999999,0,0.0,-0.050000000000000044,-3.09,-1.1850000000000003,0.03200000000000003,0.0,0.2,-0.7103333333333335,-1.1689,1,0,-0.15,0,11.0,1,1,very_high,3,1,1,0,6.6,1,1,1.0,1,0
778860,2025-03-02,Los Angeles Dodgers,Chicago White Sox,0.5825242718446602,0.3592233009708738,0.5640623935699203,0.414307731826355,0.774,0.652,4.28,4.09,4.27,4.45,0.21600000000000003,0.233,0.094,0.09,0.19,0.13,0.5594768290333055,0.379371427001998,0.18010540203130754,0.08119312272325876,0.22330097087378636,0.14975466174356528,138,-0.1900000000000004,0.122,0.1800000000000006,-0.016999999999999987,-0.0040000000000000036,0.06,0.21999999999999997,0.0,0.0,1.0,1.0,0,0.03294602558358436,-0.023180000000000048,0.9939999999999998,1.0620000000000003,6.0,3.0,0.0,0,1,0.0,0.8929999999999999,0,0.0,-0.050000000000000044,0.9900000000000002,0.20999999999999996,0.29600000000000004,-0.27,-0.8,0.19458333333333333,0.34788750000000007,1,0,-0.14444444444444443,0,9.0,1,1,high,0,1,0,0,5.3999999999999995,1,0,3.0,1,0
778857,2025-03-04,Los Angeles Dodgers,Cincinnati Reds,0.5825242718446602,0.5145631067961165,0.5640623935699203,0.5386162755257543,0.774,0.714,4.28,3.91,4.27,4.14,0.21600000000000003,0.228,0.094,0.08800000000000001,0.19,0.148,0.7086703519412102,0.7053758635765628,0.0032944883646474077,-0.004970862470515987,0.06796116504854366,0.025446118044165966,31,-0.3700000000000001,0.06000000000000005,-0.1299999999999999,-0.011999999999999983,-0.0059999999999999915,0.04200000000000001,0.1533096713298132,0.46211715726000974,-0.4,1.0,0.6,0,0.003901135993970714,-0.022200000000000025,0.9939999999999998,1.3039999999999998,4.0,2.0,-0.5,2,1,0.0,0.8929999999999999,0,0.0,-0.050000000000000044,8.475,4.34,0.21799999999999997,0.5750000000000001,1.031,0.6621916666666666,3.4329287500000003,0,0,-0.13333333333333333,0,6.0,1,0,low,1,0,0,1,3.5999999999999996,0,0,2.0,1,0
779155,2025-03-05,Los Angeles Angels,Los Angeles Dodgers,0.47572815533980584,0.5825242718446602,0.43090303233680377,0.5640623935699203,0.716,0.774,4.67,4.28,4.66,4.27,0.257,0.21600000000000003,0.079,0.094,0.176,0.19,0.2954344712762072,0.7674238994477198,-0.4719894281715126,-0.26475716153010814,-0.10679611650485432,-0.1331593612331165,-133,-0.3899999999999997,-0.05800000000000005,-0.39000000000000057,0.04099999999999998,0.015,-0.014000000000000012,-0.0008444742928256366,0.0,0.6,0.4,1.0,0,0.00011244965741044954,0.02262,0.5460000000000003,0.9939999999999998,3.0,5.0,-0.5,2,3,0.04,0.9119999999999999,0,0.0,-0.050000000000000044,0.4750000000000001,1.5,0.16399999999999992,0.03499999999999996,0.06899999999999999,0.34905833333333325,0.58415875,0,0,-0.12777777777777777,0,8.0,0,0,medium,2,1,0,0,4.8,1,0,2.0,1,0
778856,2025-03-06,Los Angeles Dodgers,Texas Rangers,0.5825242718446602,0.5145631067961165,0.5640623935699203,0.5788277918001217,0.774,0.673,4.28,3.19,4.27,3.62,0.21600000000000003,0.225,0.094,0.079,0.19,0.145,0.8133904718742196,0.44290970653128225,0.3704807653429374,0.05,0.06796116504854366,-0.014765398230201399,5,-1.0900000000000003,0.10099999999999998,-0.6499999999999995,-0.00899999999999998,-0.015,0.04500000000000001,0.15298787088004973,0.0,0.0,1.0,1.0,2,-0.0022589268379345664,-0.11009000000000001,0.9939999999999998,1.983,8.0,4.0,0.0,0,1,0.0,0.8929999999999999,0,0.0,-0.050000000000000044,-0.11500000000000021,-0.3599999999999999,0.02799999999999997,-0.10000000000000002,0.49,-0.08816666666666673,-0.14137500000000006,0,0,-0.12222222222222222,0,12.0,1,1,very_high,3,1,1,0,7.199999999999999,1,1,4.0,0,0
779016,2025-03-07,Seattle Mariners,Los Angeles Dodgers,0.5339805825242718,0.5825242718446602,0.5204435477332691,0.5640623935699203,0.736,0.774,3.91,4.28,4.03,4.27,0.23,0.21600000000000003,0.08800000000000001,0.094,0.165,0.19,0.21909700332011003,0.8496780735399042,-0.6305810702197941,-0.40263869020551113,-0.04854368932038833,-0.04361884583665121,-47,0.3700000000000001,-0.038000000000000034,0.23999999999999932,0.013999999999999985,0.0059999999999999915,-0.024999999999999994,0.026155124047851697,0.0,0.0,1.0,1.0,0,-0.001140856323681732,-0.014060000000000017,1.3259999999999996,0.9939999999999998,4.0,6.0,0.5,2,1,0.0,0.9309999999999999,0,0.0,-0.050000000000000044,-0.4849999999999999,-1.0649999999999997,-0.16600000000000004,-0.15,0.37099999999999994,-0.30368333333333325,-0.4887524999999999,0,1,-0.11666666666666667,0,10.0,0,1,high,0,1,1,0,6.0,1,1,2.0,1,0
778853,2025-03-08,Chicago White Sox,Los Angeles Dodgers,0.3592233009708738,0.5825242718446602,0.414307731826355,0.5640623935699203,0.652,0.774,4.09,4.28,4.45,4.27,0.233,0.21600000000000003,0.09,0.094,0.13,0.19,0.22128570428289257,0.8870045181754959,-0.6657188138926033,-0.26203778467176786,-0.22330097087378636,-0.14975466174356528,-138,0.1900000000000004,-0.122,-0.1800000000000006,0.016999999999999987,0.0040000000000000036,-0.06,-0.05946025158283169,0.0,0.0,1.0,1.0,-2,0.008904449862974251,-0.023180000000000048,1.0620000000000003,0.9939999999999998,5.0,2.0,-0.5,2,3,0.04,0.95,0,0.0,-0.050000000000000044,-0.7549999999999999,-0.2200000000000002,-0.20400000000000001,0.059999999999999984,0.502,-0.20986666666666665,-0.30703,1,0,-0.1111111111111111,0,7.0,1,0,medium,2,0,0,1,4.2,0,0,3.0,1,0
778850,2025-03-10,Los Angeles Dodgers,Arizona Diamondbacks,0.5825242718446602,0.4854368932038835,0.5640623935699203,0.5135897223248415,0.774,0.775,4.28,4.58,4.27,4.29,0.21600000000000003,0.204,0.094,0.092,0.19,0.193,0.5914991167249618,0.46982015172124,0.12167896500372183,0.037354416733786075,0.09708737864077666,0.050472671245078815,52,0.2999999999999998,-0.0010000000000000009,0.020000000000000462,0.012000000000000038,-0.0020000000000000018,-0.0030000000000000027,0.15706365430995017,0.0,0.0,1.0,1.0,4,0.007927422188536822,-0.0003000000000000001,0.9939999999999998,0.6949999999999998,6.0,2.0,0.0,0,1,0.0,0.8929999999999999,0,0.0,-0.050000000000000044,1.3200000000000003,0.5249999999999999,0.29799999999999993,-0.155,1.009,0.48330833333333334,0.5700962500000001,0,0,-0.1,0,8.0,1,0,medium,2,1,0,0,4.8,1,0,4.0,0,0
778852,2025-03-11,Los Angeles Dodgers,Cleveland Guardians,0.5825242718446602,0.5,0.5640623935699203,0.4574463989005814,0.774,0.67,4.28,3.92,4.27,4.09,0.21600000000000003,0.223,0.094,0.08800000000000001,0.19,0.148,0.6661846351682843,0.5538535042970715,0.11233113087121283,0.14279083401240447,0.08252427184466016,0.10661599466933885,101,-0.3600000000000003,0.10399999999999998,-0.17999999999999972,-0.0069999999999999785,-0.0059999999999999915,0.04200000000000001,0.1682677615192414,0.0,0.0,1.0,1.0,2,0.01794003476515702,-0.03744000000000003,0.9939999999999998,1.25,10.0,4.0,0.0,0,1,0.0,0.8929999999999999,0,0.0,-0.050000000000000044,4.390000000000001,-0.5300000000000002,-0.122,0.59,0.301,-0.0027666666666666673,1.028685,0,0,-0.09444444444444444,0,14.0,1,1,very_high,3,1,1,0,8.4,1,1,6.0,0,1
